time,height,velocity,acceleration,aerodrag
 53.370,30712.368,790.260,-11.873,51572.023
 53.380,30720.270,790.141,-11.870,51508.622
 53.390,30728.171,790.022,-11.868,51445.308
 53.400,30736.071,789.903,-11.865,51382.079
 53.410,30743.969,789.785,-11.863,51318.936
 53.420,30751.866,789.666,-11.860,51255.879
 53.430,30759.762,789.548,-11.858,51192.908
 53.440,30767.657,789.429,-11.855,51130.022
 53.450,30775.551,789.311,-11.853,51067.221
 53.460,30783.443,789.192,-11.850,51004.506
 53.470,30791.335,789.074,-11.848,50941.875
 53.480,30799.225,788.955,-11.845,50879.330
 53.490,30807.114,788.837,-11.843,50816.869
 53.500,30815.002,788.718,-11.840,50754.493
 53.510,30822.888,788.600,-11.838,50692.201
 53.520,30830.774,788.481,-11.835,50629.994
 53.530,30838.658,788.363,-11.833,50567.872
 53.540,30846.541,788.245,-11.830,50505.833
 53.550,30854.423,788.126,-11.828,50443.878
 53.560,30862.303,788.008,-11.825,50382.008
 53.570,30870.183,787.890,-11.823,50320.221
 53.580,30878.061,787.772,-11.820,50258.518
 53.590,30885.938,787.654,-11.818,50196.898
 53.600,30893.814,787.535,-11.815,50135.362
 53.610,30901.689,787.417,-11.813,50073.909
 53.620,30909.563,787.299,-11.811,50012.539
 53.630,30917.435,787.181,-11.808,49951.252
 53.640,30925.306,787.063,-11.806,49890.048
 53.650,30933.176,786.945,-11.803,49828.926
 53.660,30941.045,786.827,-11.801,49767.888
 53.670,30948.913,786.709,-11.798,49706.932
 53.680,30956.779,786.591,-11.796,49646.058
 53.690,30964.645,786.473,-11.793,49585.267
 53.700,30972.509,786.355,-11.791,49524.557
 53.710,30980.372,786.237,-11.789,49463.930
 53.720,30988.234,786.119,-11.786,49403.385
 53.730,30996.094,786.001,-11.784,49342.921
 53.740,31003.954,785.884,-11.781,49282.539
 53.750,31011.812,785.766,-11.779,49222.239
 53.760,31019.669,785.648,-11.776,49162.020
 53.770,31027.525,785.530,-11.774,49101.882
 53.780,31035.380,785.413,-11.772,49041.826
 53.790,31043.233,785.295,-11.769,48981.850
 53.800,31051.085,785.177,-11.767,48921.955
 53.810,31058.937,785.060,-11.764,48862.142
 53.820,31066.787,784.942,-11.762,48802.408
 53.830,31074.635,784.824,-11.760,48742.756
 53.840,31082.483,784.707,-11.757,48683.184
 53.850,31090.330,784.589,-11.755,48623.692
 53.860,31098.175,784.472,-11.753,48564.280
 53.870,31106.019,784.354,-11.750,48504.948
 53.880,31113.862,784.237,-11.748,48445.697
 53.890,31121.704,784.119,-11.745,48386.525
 53.900,31129.544,784.002,-11.743,48327.432
 53.910,31137.384,783.884,-11.741,48268.420
 53.920,31145.222,783.767,-11.738,48209.487
 53.930,31153.059,783.650,-11.736,48150.633
 53.940,31160.895,783.532,-11.734,48091.858
 53.950,31168.730,783.415,-11.731,48033.163
 53.960,31176.563,783.298,-11.729,47974.546
 53.970,31184.396,783.180,-11.727,47916.008
 53.980,31192.227,783.063,-11.724,47857.549
 53.990,31200.057,782.946,-11.722,47799.169
 54.000,31207.886,782.829,-11.720,47740.867
 54.010,31215.714,782.711,-11.717,47682.644
 54.020,31223.540,782.594,-11.715,47624.499
 54.030,31231.365,782.477,-11.713,47566.432
 54.040,31239.190,782.360,-11.710,47508.443
 54.050,31247.013,782.243,-11.708,47450.532
 54.060,31254.834,782.126,-11.706,47392.699
 54.070,31262.655,782.009,-11.703,47334.943
 54.080,31270.475,781.892,-11.701,47277.265
 54.090,31278.293,781.775,-11.699,47219.664
 54.100,31286.110,781.658,-11.696,47162.141
 54.110,31293.926,781.541,-11.694,47104.695
 54.120,31301.741,781.424,-11.692,47047.326
 54.130,31309.555,781.307,-11.690,46990.034
 54.140,31317.367,781.190,-11.687,46932.819
 54.150,31325.178,781.073,-11.685,46875.681
 54.160,31332.989,780.956,-11.683,46818.620
 54.170,31340.798,780.840,-11.680,46761.634
 54.180,31348.605,780.723,-11.678,46704.726
 54.190,31356.412,780.606,-11.676,46647.893
 54.200,31364.217,780.489,-11.674,46591.137
 54.210,31372.022,780.373,-11.671,46534.457
 54.220,31379.825,780.256,-11.669,46477.853
 54.230,31387.627,780.139,-11.667,46421.325
 54.240,31395.428,780.023,-11.665,46364.872
 54.250,31403.227,779.906,-11.662,46308.495
 54.260,31411.026,779.789,-11.660,46252.193
 54.270,31418.823,779.673,-11.658,46195.967
 54.280,31426.619,779.556,-11.656,46139.816
 54.290,31434.414,779.440,-11.653,46083.741
 54.300,31442.208,779.323,-11.651,46027.740
 54.310,31450.001,779.207,-11.649,45971.815
 54.320,31457.792,779.090,-11.647,45915.964
 54.330,31465.583,778.974,-11.644,45860.188
 54.340,31473.372,778.857,-11.642,45804.486
 54.350,31481.160,778.741,-11.640,45748.859
 54.360,31488.946,778.624,-11.638,45693.306
 54.370,31496.732,778.508,-11.636,45637.828
 54.380,31504.517,778.392,-11.633,45582.424
 54.390,31512.300,778.275,-11.631,45527.094
 54.400,31520.082,778.159,-11.629,45471.837
 54.410,31527.863,778.043,-11.627,45416.655
 54.420,31535.643,777.927,-11.624,45361.546
 54.430,31543.422,777.810,-11.622,45306.511
 54.440,31551.199,777.694,-11.620,45251.549
 54.450,31558.976,777.578,-11.618,45196.661
 54.460,31566.751,777.462,-11.616,45141.846
 54.470,31574.525,777.346,-11.613,45087.105
 54.480,31582.298,777.229,-11.611,45032.436
 54.490,31590.069,777.113,-11.609,44977.840
 54.500,31597.840,776.997,-11.607,44923.317
 54.510,31605.609,776.881,-11.605,44868.867
 54.520,31613.378,776.765,-11.603,44814.490
 54.530,31621.145,776.649,-11.600,44760.185
 54.540,31628.911,776.533,-11.598,44705.952
 54.550,31636.675,776.417,-11.596,44651.792
 54.560,31644.439,776.301,-11.594,44597.704
 54.570,31652.201,776.185,-11.592,44543.687
 54.580,31659.963,776.069,-11.590,44489.743
 54.590,31667.723,775.954,-11.587,44435.871
 54.600,31675.482,775.838,-11.585,44382.071
 54.610,31683.239,775.722,-11.583,44328.342
 54.620,31690.996,775.606,-11.581,44274.685
 54.630,31698.752,775.490,-11.579,44221.099
 54.640,31706.506,775.374,-11.577,44167.585
 54.650,31714.259,775.259,-11.575,44114.142
 54.660,31722.011,775.143,-11.572,44060.770
 54.670,31729.762,775.027,-11.570,44007.469
 54.680,31737.512,774.912,-11.568,43954.239
 54.690,31745.260,774.796,-11.566,43901.079
 54.700,31753.008,774.680,-11.564,43847.991
 54.710,31760.754,774.565,-11.562,43794.973
 54.720,31768.499,774.449,-11.560,43742.025
 54.730,31776.243,774.333,-11.558,43689.148
 54.740,31783.986,774.218,-11.555,43636.342
 54.750,31791.727,774.102,-11.553,43583.605
 54.760,31799.468,773.987,-11.551,43530.938
 54.770,31807.207,773.871,-11.549,43478.342
 54.780,31814.945,773.756,-11.547,43425.815
 54.790,31822.682,773.640,-11.545,43373.358
 54.800,31830.418,773.525,-11.543,43320.971
 54.810,31838.152,773.409,-11.541,43268.654
 54.820,31845.886,773.294,-11.539,43216.405
 54.830,31853.618,773.179,-11.537,43164.227
 54.840,31861.350,773.063,-11.534,43112.117
 54.850,31869.080,772.948,-11.532,43060.077
 54.860,31876.809,772.833,-11.530,43008.105
 54.870,31884.536,772.717,-11.528,42956.203
 54.880,31892.263,772.602,-11.526,42904.369
 54.890,31899.988,772.487,-11.524,42852.605
 54.900,31907.713,772.372,-11.522,42800.908
 54.910,31915.436,772.256,-11.520,42749.281
 54.920,31923.158,772.141,-11.518,42697.722
 54.930,31930.879,772.026,-11.516,42646.231
 54.940,31938.598,771.911,-11.514,42594.808
 54.950,31946.317,771.796,-11.512,42543.454
 54.960,31954.034,771.681,-11.510,42492.167
 54.970,31961.750,771.566,-11.508,42440.949
 54.980,31969.465,771.450,-11.506,42389.798
 54.990,31977.179,771.335,-11.504,42338.716
 55.000,31984.892,771.220,-11.502,42287.700
 55.010,31992.604,771.105,-11.499,42236.753
 55.020,32000.314,770.990,-11.497,42185.872
 55.030,32008.024,770.875,-11.495,42135.059
 55.040,32015.732,770.761,-11.493,42084.314
 55.050,32023.439,770.646,-11.491,42033.635
 55.060,32031.145,770.531,-11.489,41983.024
 55.070,32038.849,770.416,-11.487,41932.479
 55.080,32046.553,770.301,-11.485,41882.001
 55.090,32054.255,770.186,-11.483,41831.590
 55.100,32061.957,770.071,-11.481,41781.246
 55.110,32069.657,769.956,-11.479,41730.968
 55.120,32077.356,769.842,-11.477,41680.757
 55.130,32085.054,769.727,-11.475,41630.612
 55.140,32092.750,769.612,-11.473,41580.534
 55.150,32100.446,769.497,-11.471,41530.521
 55.160,32108.140,769.383,-11.469,41480.575
 55.170,32115.834,769.268,-11.467,41430.694
 55.180,32123.526,769.153,-11.465,41380.879
 55.190,32131.217,769.039,-11.463,41331.131
 55.200,32138.907,768.924,-11.461,41281.447
 55.210,32146.595,768.810,-11.459,41231.830
 55.220,32154.283,768.695,-11.457,41182.278
 55.230,32161.969,768.580,-11.455,41132.791
 55.240,32169.654,768.466,-11.453,41083.370
 55.250,32177.338,768.351,-11.451,41034.013
 55.260,32185.021,768.237,-11.449,40984.722
 55.270,32192.703,768.122,-11.447,40935.496
 55.280,32200.384,768.008,-11.445,40886.335
 55.290,32208.063,767.893,-11.443,40837.239
 55.300,32215.742,767.779,-11.442,40788.207
 55.310,32223.419,767.665,-11.440,40739.240
 55.320,32231.095,767.550,-11.438,40690.337
 55.330,32238.770,767.436,-11.436,40641.499
 55.340,32246.444,767.322,-11.434,40592.725
 55.350,32254.116,767.207,-11.432,40544.016
 55.360,32261.788,767.093,-11.430,40495.371
 55.370,32269.458,766.979,-11.428,40446.789
 55.380,32277.127,766.864,-11.426,40398.272
 55.390,32284.795,766.750,-11.424,40349.819
 55.400,32292.462,766.636,-11.422,40301.429
 55.410,32300.128,766.522,-11.420,40253.103
 55.420,32307.793,766.407,-11.418,40204.840
 55.430,32315.456,766.293,-11.416,40156.642
 55.440,32323.119,766.179,-11.414,40108.506
 55.450,32330.780,766.065,-11.412,40060.434
 55.460,32338.440,765.951,-11.410,40012.425
 55.470,32346.099,765.837,-11.409,39964.479
 55.480,32353.757,765.723,-11.407,39916.596
 55.490,32361.413,765.609,-11.405,39868.776
 55.500,32369.069,765.495,-11.403,39821.020
 55.510,32376.723,765.381,-11.401,39773.325
 55.520,32384.377,765.267,-11.399,39725.694
 55.530,32392.029,765.153,-11.397,39678.125
 55.540,32399.680,765.039,-11.395,39630.618
 55.550,32407.329,764.925,-11.393,39583.174
 55.560,32414.978,764.811,-11.391,39535.792
 55.570,32422.626,764.697,-11.390,39488.473
 55.580,32430.272,764.583,-11.388,39441.215
 55.590,32437.917,764.469,-11.386,39394.020
 55.600,32445.561,764.355,-11.384,39346.886
 55.610,32453.204,764.241,-11.382,39299.815
 55.620,32460.846,764.128,-11.380,39252.805
