time s,mass kg,height m,velocity m/s,mach,acceleration m/s^2,aerodrag N,numOfStages
2627.000,5000.000,16900266.791,5439.651,15.859,-0.735,0.000,1
2628.000,5000.000,16905706.074,5438.916,15.857,-0.735,0.000,1
2629.000,5000.000,16911144.623,5438.181,15.855,-0.735,0.000,1
2630.000,5000.000,16916582.437,5437.447,15.853,-0.734,0.000,1
2631.000,5000.000,16922019.516,5436.713,15.850,-0.734,0.000,1
2632.000,5000.000,16927455.862,5435.979,15.848,-0.734,0.000,1
2633.000,5000.000,16932891.474,5435.246,15.846,-0.733,0.000,1
2634.000,5000.000,16938326.353,5434.512,15.844,-0.733,0.000,1
2635.000,5000.000,16943760.499,5433.780,15.842,-0.733,0.000,1
2636.000,5000.000,16949193.913,5433.047,15.840,-0.732,0.000,1
2637.000,5000.000,16954626.594,5432.315,15.838,-0.732,0.000,1
2638.000,5000.000,16960058.544,5431.584,15.836,-0.732,0.000,1
2639.000,5000.000,16965489.762,5430.852,15.833,-0.731,0.000,1
2640.000,5000.000,16970920.248,5430.121,15.831,-0.731,0.000,1
2641.000,5000.000,16976350.005,5429.391,15.829,-0.730,0.000,1
2642.000,5000.000,16981779.030,5428.660,15.827,-0.730,0.000,1
2643.000,5000.000,16987207.326,5427.930,15.825,-0.730,0.000,1
2644.000,5000.000,16992634.891,5427.201,15.823,-0.729,0.000,1
2645.000,5000.000,16998061.727,5426.472,15.821,-0.729,0.000,1
2646.000,5000.000,17003487.834,5425.743,15.818,-0.729,0.000,1
2647.000,5000.000,17008913.213,5425.014,15.816,-0.728,0.000,1
2648.000,5000.000,17014337.862,5424.286,15.814,-0.728,0.000,1
2649.000,5000.000,17019761.784,5423.558,15.812,-0.728,0.000,1
2650.000,5000.000,17025184.978,5422.830,15.810,-0.727,0.000,1
2651.000,5000.000,17030607.445,5422.103,15.808,-0.727,0.000,1
2652.000,5000.000,17036029.184,5421.376,15.806,-0.727,0.000,1
2653.000,5000.000,17041450.197,5420.649,15.804,-0.726,0.000,1
2654.000,5000.000,17046870.483,5419.923,15.802,-0.726,0.000,1
2655.000,5000.000,17052290.043,5419.197,15.799,-0.726,0.000,1
2656.000,5000.000,17057708.877,5418.472,15.797,-0.725,0.000,1
2657.000,5000.000,17063126.986,5417.746,15.795,-0.725,0.000,1
2658.000,5000.000,17068544.370,5417.021,15.793,-0.725,0.000,1
2659.000,5000.000,17073961.029,5416.297,15.791,-0.724,0.000,1
2660.000,5000.000,17079376.964,5415.573,15.789,-0.724,0.000,1
2661.000,5000.000,17084792.175,5414.849,15.787,-0.724,0.000,1
2662.000,5000.000,17090206.661,5414.125,15.785,-0.723,0.000,1
2663.000,5000.000,17095620.425,5413.402,15.783,-0.723,0.000,1
2664.000,5000.000,17101033.465,5412.679,15.780,-0.723,0.000,1
2665.000,5000.000,17106445.783,5411.956,15.778,-0.722,0.000,1
2666.000,5000.000,17111857.378,5411.234,15.776,-0.722,0.000,1
2667.000,5000.000,17117268.251,5410.512,15.774,-0.722,0.000,1
2668.000,5000.000,17122678.403,5409.791,15.772,-0.721,0.000,1
2669.000,5000.000,17128087.833,5409.069,15.770,-0.721,0.000,1
2670.000,5000.000,17133496.542,5408.349,15.768,-0.721,0.000,1
2671.000,5000.000,17138904.530,5407.628,15.766,-0.720,0.000,1
2672.000,5000.000,17144311.798,5406.908,15.764,-0.720,0.000,1
2673.000,5000.000,17149718.346,5406.188,15.761,-0.720,0.000,1
2674.000,5000.000,17155124.174,5405.468,15.759,-0.719,0.000,1
2675.000,5000.000,17160529.282,5404.749,15.757,-0.719,0.000,1
2676.000,5000.000,17165933.671,5404.030,15.755,-0.719,0.000,1
2677.000,5000.000,17171337.342,5403.311,15.753,-0.718,0.000,1
2678.000,5000.000,17176740.294,5402.593,15.751,-0.718,0.000,1
2679.000,5000.000,17182142.529,5401.875,15.749,-0.718,0.000,1
2680.000,5000.000,17187544.045,5401.158,15.747,-0.717,0.000,1
2681.000,5000.000,17192944.844,5400.440,15.745,-0.717,0.000,1
2682.000,5000.000,17198344.926,5399.723,15.743,-0.717,0.000,1
2683.000,5000.000,17203744.291,5399.007,15.741,-0.716,0.000,1
2684.000,5000.000,17209142.939,5398.290,15.738,-0.716,0.000,1
2685.000,5000.000,17214540.872,5397.574,15.736,-0.716,0.000,1
2686.000,5000.000,17219938.088,5396.859,15.734,-0.715,0.000,1
2687.000,5000.000,17225334.590,5396.144,15.732,-0.715,0.000,1
2688.000,5000.000,17230730.376,5395.429,15.730,-0.715,0.000,1
2689.000,5000.000,17236125.447,5394.714,15.728,-0.714,0.000,1
2690.000,5000.000,17241519.804,5394.000,15.726,-0.714,0.000,1
2691.000,5000.000,17246913.446,5393.286,15.724,-0.714,0.000,1
2692.000,5000.000,17252306.375,5392.572,15.722,-0.714,0.000,1
2693.000,5000.000,17257698.590,5391.859,15.720,-0.713,0.000,1
2694.000,5000.000,17263090.092,5391.146,15.718,-0.713,0.000,1
2695.000,5000.000,17268480.881,5390.433,15.716,-0.713,0.000,1
2696.000,5000.000,17273870.958,5389.720,15.713,-0.712,0.000,1
2697.000,5000.000,17279260.322,5389.008,15.711,-0.712,0.000,1
2698.000,5000.000,17284648.975,5388.297,15.709,-0.712,0.000,1
2699.000,5000.000,17290036.916,5387.585,15.707,-0.711,0.000,1
2700.000,5000.000,17295424.145,5386.874,15.705,-0.711,0.000,1
2701.000,5000.000,17300810.664,5386.163,15.703,-0.711,0.000,1
2702.000,5000.000,17306196.472,5385.453,15.701,-0.710,0.000,1
2703.000,5000.000,17311581.570,5384.743,15.699,-0.710,0.000,1
2704.000,5000.000,17316965.958,5384.033,15.697,-0.710,0.000,1
2705.000,5000.000,17322349.636,5383.324,15.695,-0.709,0.000,1
2706.000,5000.000,17327732.605,5382.614,15.693,-0.709,0.000,1
2707.000,5000.000,17333114.866,5381.906,15.691,-0.709,0.000,1
2708.000,5000.000,17338496.417,5381.197,15.689,-0.708,0.000,1
2709.000,5000.000,17343877.260,5380.489,15.687,-0.708,0.000,1
2710.000,5000.000,17349257.395,5379.781,15.684,-0.708,0.000,1
2711.000,5000.000,17354636.822,5379.074,15.682,-0.707,0.000,1
2712.000,5000.000,17360015.542,5378.366,15.680,-0.707,0.000,1
2713.000,5000.000,17365393.555,5377.660,15.678,-0.707,0.000,1
2714.000,5000.000,17370770.862,5376.953,15.676,-0.706,0.000,1
2715.000,5000.000,17376147.461,5376.247,15.674,-0.706,0.000,1
2716.000,5000.000,17381523.355,5375.541,15.672,-0.706,0.000,1
2717.000,5000.000,17386898.543,5374.835,15.670,-0.705,0.000,1
2718.000,5000.000,17392273.025,5374.130,15.668,-0.705,0.000,1
2719.000,5000.000,17397646.803,5373.425,15.666,-0.705,0.000,1
2720.000,5000.000,17403019.875,5372.720,15.664,-0.704,0.000,1
2721.000,5000.000,17408392.243,5372.016,15.662,-0.704,0.000,1
2722.000,5000.000,17413763.907,5371.312,15.660,-0.704,0.000,1
2723.000,5000.000,17419134.867,5370.608,15.658,-0.704,0.000,1
2724.000,5000.000,17424505.124,5369.905,15.656,-0.703,0.000,1
2725.000,5000.000,17429874.677,5369.202,15.654,-0.703,0.000,1
2726.000,5000.000,17435243.527,5368.499,15.652,-0.703,0.000,1
2727.000,5000.000,17440611.675,5367.797,15.650,-0.702,0.000,1
2728.000,5000.000,17445979.120,5367.094,15.648,-0.702,0.000,1
2729.000,5000.000,17451345.864,5366.393,15.645,-0.702,0.000,1
2730.000,5000.000,17456711.906,5365.691,15.643,-0.701,0.000,1
2731.000,5000.000,17462077.246,5364.990,15.641,-0.701,0.000,1
2732.000,5000.000,17467441.886,5364.289,15.639,-0.701,0.000,1
2733.000,5000.000,17472805.824,5363.589,15.637,-0.700,0.000,1
2734.000,5000.000,17478169.063,5362.888,15.635,-0.700,0.000,1
2735.000,5000.000,17483531.601,5362.188,15.633,-0.700,0.000,1
2736.000,5000.000,17488893.440,5361.489,15.631,-0.699,0.000,1
2737.000,5000.000,17494254.579,5360.790,15.629,-0.699,0.000,1
2738.000,5000.000,17499615.019,5360.091,15.627,-0.699,0.000,1
2739.000,5000.000,17504974.760,5359.392,15.625,-0.698,0.000,1
2740.000,5000.000,17510333.803,5358.694,15.623,-0.698,0.000,1
2741.000,5000.000,17515692.148,5357.996,15.621,-0.698,0.000,1
2742.000,5000.000,17521049.794,5357.298,15.619,-0.698,0.000,1
2743.000,5000.000,17526406.744,5356.600,15.617,-0.697,0.000,1
2744.000,5000.000,17531762.996,5355.903,15.615,-0.697,0.000,1
2745.000,5000.000,17537118.551,5355.207,15.613,-0.697,0.000,1
2746.000,5000.000,17542473.409,5354.510,15.611,-0.696,0.000,1
2747.000,5000.000,17547827.571,5353.814,15.609,-0.696,0.000,1
2748.000,5000.000,17553181.037,5353.118,15.607,-0.696,0.000,1
2749.000,5000.000,17558533.807,5352.423,15.605,-0.695,0.000,1
2750.000,5000.000,17563885.883,5351.727,15.603,-0.695,0.000,1
2751.000,5000.000,17569237.262,5351.033,15.601,-0.695,0.000,1
2752.000,5000.000,17574587.948,5350.338,15.599,-0.694,0.000,1
2753.000,5000.000,17579937.939,5349.644,15.597,-0.694,0.000,1
2754.000,5000.000,17585287.235,5348.950,15.595,-0.694,0.000,1
2755.000,5000.000,17590635.838,5348.256,15.593,-0.694,0.000,1
2756.000,5000.000,17595983.747,5347.563,15.591,-0.693,0.000,1
2757.000,5000.000,17601330.963,5346.870,15.589,-0.693,0.000,1
2758.000,5000.000,17606677.487,5346.177,15.587,-0.693,0.000,1
2759.000,5000.000,17612023.317,5345.484,15.585,-0.692,0.000,1
2760.000,5000.000,17617368.456,5344.792,15.582,-0.692,0.000,1
2761.000,5000.000,17622712.902,5344.101,15.580,-0.692,0.000,1
2762.000,5000.000,17628056.657,5343.409,15.578,-0.691,0.000,1
2763.000,5000.000,17633399.720,5342.718,15.576,-0.691,0.000,1
2764.000,5000.000,17638742.093,5342.027,15.574,-0.691,0.000,1
2765.000,5000.000,17644083.775,5341.336,15.572,-0.690,0.000,1
2766.000,5000.000,17649424.766,5340.646,15.570,-0.690,0.000,1
2767.000,5000.000,17654765.067,5339.956,15.568,-0.690,0.000,1
2768.000,5000.000,17660104.678,5339.267,15.566,-0.690,0.000,1
2769.000,5000.000,17665443.600,5338.577,15.564,-0.689,0.000,1
2770.000,5000.000,17670781.833,5337.888,15.562,-0.689,0.000,1
2771.000,5000.000,17676119.376,5337.199,15.560,-0.689,0.000,1
2772.000,5000.000,17681456.232,5336.511,15.558,-0.688,0.000,1
2773.000,5000.000,17686792.398,5335.823,15.556,-0.688,0.000,1
2774.000,5000.000,17692127.877,5335.135,15.554,-0.688,0.000,1
2775.000,5000.000,17697462.668,5334.447,15.552,-0.687,0.000,1
2776.000,5000.000,17702796.772,5333.760,15.550,-0.687,0.000,1
2777.000,5000.000,17708130.189,5333.073,15.548,-0.687,0.000,1
2778.000,5000.000,17713462.919,5332.387,15.546,-0.686,0.000,1
2779.000,5000.000,17718794.963,5331.700,15.544,-0.686,0.000,1
2780.000,5000.000,17724126.320,5331.014,15.542,-0.686,0.000,1
2781.000,5000.000,17729456.992,5330.329,15.540,-0.686,0.000,1
2782.000,5000.000,17734786.978,5329.643,15.538,-0.685,0.000,1
2783.000,5000.000,17740116.279,5328.958,15.536,-0.685,0.000,1
2784.000,5000.000,17745444.894,5328.274,15.534,-0.685,0.000,1
2785.000,5000.000,17750772.826,5327.589,15.532,-0.684,0.000,1
2786.000,5000.000,17756100.073,5326.905,15.530,-0.684,0.000,1
2787.000,5000.000,17761426.635,5326.221,15.528,-0.684,0.000,1
2788.000,5000.000,17766752.515,5325.537,15.526,-0.683,0.000,1
2789.000,5000.000,17772077.710,5324.854,15.524,-0.683,0.000,1
2790.000,5000.000,17777402.223,5324.171,15.522,-0.683,0.000,1
2791.000,5000.000,17782726.053,5323.488,15.520,-0.683,0.000,1
2792.000,5000.000,17788049.200,5322.806,15.518,-0.682,0.000,1
2793.000,5000.000,17793371.665,5322.124,15.516,-0.682,0.000,1
2794.000,5000.000,17798693.448,5321.442,15.514,-0.682,0.000,1
2795.000,5000.000,17804014.550,5320.761,15.512,-0.681,0.000,1
2796.000,5000.000,17809334.970,5320.080,15.510,-0.681,0.000,1
2797.000,5000.000,17814654.709,5319.399,15.508,-0.681,0.000,1
2798.000,5000.000,17819973.767,5318.718,15.506,-0.680,0.000,1
2799.000,5000.000,17825292.145,5318.038,15.504,-0.680,0.000,1
2800.000,5000.000,17830609.843,5317.358,15.503,-0.680,0.000,1
2801.000,5000.000,17835926.861,5316.678,15.501,-0.680,0.000,1
2802.000,5000.000,17841243.200,5315.999,15.499,-0.679,0.000,1
2803.000,5000.000,17846558.859,5315.320,15.497,-0.679,0.000,1
2804.000,5000.000,17851873.840,5314.641,15.495,-0.679,0.000,1
2805.000,5000.000,17857188.141,5313.963,15.493,-0.678,0.000,1
2806.000,5000.000,17862501.765,5313.284,15.491,-0.678,0.000,1
2807.000,5000.000,17867814.710,5312.606,15.489,-0.678,0.000,1
2808.000,5000.000,17873126.978,5311.929,15.487,-0.677,0.000,1
2809.000,5000.000,17878438.568,5311.252,15.485,-0.677,0.000,1
2810.000,5000.000,17883749.481,5310.575,15.483,-0.677,0.000,1
2811.000,5000.000,17889059.717,5309.898,15.481,-0.677,0.000,1
2812.000,5000.000,17894369.277,5309.222,15.479,-0.676,0.000,1
2813.000,5000.000,17899678.161,5308.545,15.477,-0.676,0.000,1
2814.000,5000.000,17904986.368,5307.870,15.475,-0.676,0.000,1
2815.000,5000.000,17910293.900,5307.194,15.473,-0.675,0.000,1
2816.000,5000.000,17915600.756,5306.519,15.471,-0.675,0.000,1
2817.000,5000.000,17920906.938,5305.844,15.469,-0.675,0.000,1
2818.000,5000.000,17926212.444,5305.169,15.467,-0.674,0.000,1
2819.000,5000.000,17931517.276,5304.495,15.465,-0.674,0.000,1
2820.000,5000.000,17936821.434,5303.821,15.463,-0.674,0.000,1
2821.000,5000.000,17942124.918,5303.147,15.461,-0.674,0.000,1
2822.000,5000.000,17947427.729,5302.474,15.459,-0.673,0.000,1
2823.000,5000.000,17952729.866,5301.801,15.457,-0.673,0.000,1
2824.000,5000.000,17958031.330,5301.128,15.455,-0.673,0.000,1
2825.000,5000.000,17963332.121,5300.455,15.453,-0.672,0.000,1
2826.000,5000.000,17968632.240,5299.783,15.451,-0.672,0.000,1
2827.000,5000.000,17973931.687,5299.111,15.449,-0.672,0.000,1
2828.000,5000.000,17979230.462,5298.439,15.447,-0.672,0.000,1
2829.000,5000.000,17984528.565,5297.768,15.445,-0.671,0.000,1
2830.000,5000.000,17989825.998,5297.097,15.443,-0.671,0.000,1
2831.000,5000.000,17995122.759,5296.426,15.441,-0.671,0.000,1
2832.000,5000.000,18000418.849,5295.755,15.440,-0.670,0.000,1
2833.000,5000.000,18005714.269,5295.085,15.438,-0.670,0.000,1
2834.000,5000.000,18011009.020,5294.415,15.436,-0.670,0.000,1
2835.000,5000.000,18016303.100,5293.745,15.434,-0.670,0.000,1
2836.000,5000.000,18021596.511,5293.076,15.432,-0.669,0.000,1
2837.000,5000.000,18026889.252,5292.407,15.430,-0.669,0.000,1
2838.000,5000.000,18032181.325,5291.738,15.428,-0.669,0.000,1
2839.000,5000.000,18037472.729,5291.070,15.426,-0.668,0.000,1
2840.000,5000.000,18042763.464,5290.402,15.424,-0.668,0.000,1
2841.000,5000.000,18048053.532,5289.734,15.422,-0.668,0.000,1
2842.000,5000.000,18053342.932,5289.066,15.420,-0.667,0.000,1
2843.000,5000.000,18058631.664,5288.399,15.418,-0.667,0.000,1
2844.000,5000.000,18063919.729,5287.732,15.416,-0.667,0.000,1
2845.000,5000.000,18069207.127,5287.065,15.414,-0.667,0.000,1
2846.000,5000.000,18074493.859,5286.398,15.412,-0.666,0.000,1
2847.000,5000.000,18079779.924,5285.732,15.410,-0.666,0.000,1
2848.000,5000.000,18085065.323,5285.066,15.408,-0.666,0.000,1
2849.000,5000.000,18090350.057,5284.401,15.406,-0.665,0.000,1
2850.000,5000.000,18095634.125,5283.735,15.404,-0.665,0.000,1
2851.000,5000.000,18100917.528,5283.070,15.403,-0.665,0.000,1
2852.000,5000.000,18106200.266,5282.406,15.401,-0.665,0.000,1
2853.000,5000.000,18111482.339,5281.741,15.399,-0.664,0.000,1
2854.000,5000.000,18116763.748,5281.077,15.397,-0.664,0.000,1
2855.000,5000.000,18122044.493,5280.413,15.395,-0.664,0.000,1
2856.000,5000.000,18127324.574,5279.749,15.393,-0.663,0.000,1
2857.000,5000.000,18132603.992,5279.086,15.391,-0.663,0.000,1
2858.000,5000.000,18137882.747,5278.423,15.389,-0.663,0.000,1
2859.000,5000.000,18143160.838,5277.760,15.387,-0.663,0.000,1
2860.000,5000.000,18148438.268,5277.098,15.385,-0.662,0.000,1
2861.000,5000.000,18153715.034,5276.436,15.383,-0.662,0.000,1
2862.000,5000.000,18158991.139,5275.774,15.381,-0.662,0.000,1
2863.000,5000.000,18164266.582,5275.112,15.379,-0.661,0.000,1
2864.000,5000.000,18169541.364,5274.451,15.377,-0.661,0.000,1
2865.000,5000.000,18174815.484,5273.790,15.375,-0.661,0.000,1
2866.000,5000.000,18180088.944,5273.129,15.374,-0.661,0.000,1
2867.000,5000.000,18185361.743,5272.469,15.372,-0.660,0.000,1
2868.000,5000.000,18190633.882,5271.809,15.370,-0.660,0.000,1
2869.000,5000.000,18195905.360,5271.149,15.368,-0.660,0.000,1
2870.000,5000.000,18201176.179,5270.489,15.366,-0.659,0.000,1
2871.000,5000.000,18206446.338,5269.830,15.364,-0.659,0.000,1
2872.000,5000.000,18211715.839,5269.171,15.362,-0.659,0.000,1
2873.000,5000.000,18216984.680,5268.512,15.360,-0.659,0.000,1
2874.000,5000.000,18222252.862,5267.853,15.358,-0.658,0.000,1
2875.000,5000.000,18227520.387,5267.195,15.356,-0.658,0.000,1
2876.000,5000.000,18232787.253,5266.537,15.354,-0.658,0.000,1
2877.000,5000.000,18238053.461,5265.880,15.352,-0.657,0.000,1
2878.000,5000.000,18243319.012,5265.222,15.351,-0.657,0.000,1
2879.000,5000.000,18248583.906,5264.565,15.349,-0.657,0.000,1
2880.000,5000.000,18253848.143,5263.908,15.347,-0.657,0.000,1
2881.000,5000.000,18259111.723,5263.252,15.345,-0.656,0.000,1
2882.000,5000.000,18264374.647,5262.596,15.343,-0.656,0.000,1
2883.000,5000.000,18269636.914,5261.940,15.341,-0.656,0.000,1
2884.000,5000.000,18274898.526,5261.284,15.339,-0.656,0.000,1
2885.000,5000.000,18280159.483,5260.629,15.337,-0.655,0.000,1
2886.000,5000.000,18285419.784,5259.974,15.335,-0.655,0.000,1
2887.000,5000.000,18290679.430,5259.319,15.333,-0.655,0.000,1
2888.000,5000.000,18295938.421,5258.664,15.331,-0.654,0.000,1
2889.000,5000.000,18301196.758,5258.010,15.329,-0.654,0.000,1
2890.000,5000.000,18306454.441,5257.356,15.328,-0.654,0.000,1
2891.000,5000.000,18311711.470,5256.702,15.326,-0.654,0.000,1
2892.000,5000.000,18316967.846,5256.049,15.324,-0.653,0.000,1
2893.000,5000.000,18322223.568,5255.396,15.322,-0.653,0.000,1
2894.000,5000.000,18327478.637,5254.743,15.320,-0.653,0.000,1
2895.000,5000.000,18332733.053,5254.090,15.318,-0.652,0.000,1
2896.000,5000.000,18337986.817,5253.438,15.316,-0.652,0.000,1
2897.000,5000.000,18343239.929,5252.786,15.314,-0.652,0.000,1
2898.000,5000.000,18348492.389,5252.134,15.312,-0.652,0.000,1
2899.000,5000.000,18353744.197,5251.482,15.310,-0.651,0.000,1
2900.000,5000.000,18358995.353,5250.831,15.309,-0.651,0.000,1
2901.000,5000.000,18364245.859,5250.180,15.307,-0.651,0.000,1
2902.000,5000.000,18369495.714,5249.530,15.305,-0.651,0.000,1
2903.000,5000.000,18374744.918,5248.879,15.303,-0.650,0.000,1
2904.000,5000.000,18379993.473,5248.229,15.301,-0.650,0.000,1
2905.000,5000.000,18385241.377,5247.579,15.299,-0.650,0.000,1
2906.000,5000.000,18390488.631,5246.930,15.297,-0.649,0.000,1
2907.000,5000.000,18395735.236,5246.280,15.295,-0.649,0.000,1
2908.000,5000.000,18400981.192,5245.631,15.293,-0.649,0.000,1
2909.000,5000.000,18406226.499,5244.983,15.291,-0.649,0.000,1
2910.000,5000.000,18411471.157,5244.334,15.290,-0.648,0.000,1
2911.000,5000.000,18416715.167,5243.686,15.288,-0.648,0.000,1
2912.000,5000.000,18421958.529,5243.038,15.286,-0.648,0.000,1
2913.000,5000.000,18427201.243,5242.390,15.284,-0.648,0.000,1
2914.000,5000.000,18432443.310,5241.743,15.282,-0.647,0.000,1
2915.000,5000.000,18437684.730,5241.096,15.280,-0.647,0.000,1
2916.000,5000.000,18442925.502,5240.449,15.278,-0.647,0.000,1
2917.000,5000.000,18448165.628,5239.803,15.276,-0.646,0.000,1
2918.000,5000.000,18453405.107,5239.156,15.275,-0.646,0.000,1
2919.000,5000.000,18458643.941,5238.510,15.273,-0.646,0.000,1
2920.000,5000.000,18463882.128,5237.865,15.271,-0.646,0.000,1
2921.000,5000.000,18469119.670,5237.219,15.269,-0.645,0.000,1
2922.000,5000.000,18474356.566,5236.574,15.267,-0.645,0.000,1
2923.000,5000.000,18479592.818,5235.929,15.265,-0.645,0.000,1
2924.000,5000.000,18484828.424,5235.284,15.263,-0.645,0.000,1
2925.000,5000.000,18490063.387,5234.640,15.261,-0.644,0.000,1
2926.000,5000.000,18495297.705,5233.996,15.259,-0.644,0.000,1
2927.000,5000.000,18500531.378,5233.352,15.258,-0.644,0.000,1
2928.000,5000.000,18505764.409,5232.708,15.256,-0.643,0.000,1
2929.000,5000.000,18510996.796,5232.065,15.254,-0.643,0.000,1
2930.000,5000.000,18516228.539,5231.422,15.252,-0.643,0.000,1
2931.000,5000.000,18521459.640,5230.779,15.250,-0.643,0.000,1
2932.000,5000.000,18526690.098,5230.137,15.248,-0.642,0.000,1
2933.000,5000.000,18531919.914,5229.495,15.246,-0.642,0.000,1
2934.000,5000.000,18537149.088,5228.853,15.244,-0.642,0.000,1
2935.000,5000.000,18542377.620,5228.211,15.243,-0.642,0.000,1
2936.000,5000.000,18547605.510,5227.570,15.241,-0.641,0.000,1
2937.000,5000.000,18552832.759,5226.929,15.239,-0.641,0.000,1
2938.000,5000.000,18558059.368,5226.288,15.237,-0.641,0.000,1
2939.000,5000.000,18563285.335,5225.647,15.235,-0.640,0.000,1
2940.000,5000.000,18568510.662,5225.007,15.233,-0.640,0.000,1
2941.000,5000.000,18573735.349,5224.367,15.231,-0.640,0.000,1
2942.000,5000.000,18578959.396,5223.727,15.230,-0.640,0.000,1
2943.000,5000.000,18584182.803,5223.087,15.228,-0.639,0.000,1
2944.000,5000.000,18589405.571,5222.448,15.226,-0.639,0.000,1
2945.000,5000.000,18594627.700,5221.809,15.224,-0.639,0.000,1
2946.000,5000.000,18599849.189,5221.171,15.222,-0.639,0.000,1
2947.000,5000.000,18605070.041,5220.532,15.220,-0.638,0.000,1
2948.000,5000.000,18610290.254,5219.894,15.218,-0.638,0.000,1
2949.000,5000.000,18615509.829,5219.256,15.216,-0.638,0.000,1
2950.000,5000.000,18620728.766,5218.618,15.215,-0.638,0.000,1
2951.000,5000.000,18625947.065,5217.981,15.213,-0.637,0.000,1
2952.000,5000.000,18631164.728,5217.344,15.211,-0.637,0.000,1
2953.000,5000.000,18636381.753,5216.707,15.209,-0.637,0.000,1
2954.000,5000.000,18641598.142,5216.070,15.207,-0.636,0.000,1
2955.000,5000.000,18646813.894,5215.434,15.205,-0.636,0.000,1
2956.000,5000.000,18652029.010,5214.798,15.203,-0.636,0.000,1
2957.000,5000.000,18657243.490,5214.162,15.202,-0.636,0.000,1
2958.000,5000.000,18662457.335,5213.527,15.200,-0.635,0.000,1
2959.000,5000.000,18667670.544,5212.891,15.198,-0.635,0.000,1
2960.000,5000.000,18672883.118,5212.256,15.196,-0.635,0.000,1
2961.000,5000.000,18678095.057,5211.622,15.194,-0.635,0.000,1
2962.000,5000.000,18683306.361,5210.987,15.192,-0.634,0.000,1
2963.000,5000.000,18688517.031,5210.353,15.191,-0.634,0.000,1
2964.000,5000.000,18693727.067,5209.719,15.189,-0.634,0.000,1
2965.000,5000.000,18698936.470,5209.085,15.187,-0.634,0.000,1
